"Year","Plot","SpeciesID","Onset","Peak","End","Duration","Onset_Temp","Peak_Temp","End_Temp","Snowmelt"
2000,"Art1","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art1","Tortricidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art1","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art1","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art1","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Acari",179,201,225,45,-2.285833,2.758333,4.557639,167
2000,"Art2","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","ANMU",177,191,209,32,-1.751111,1.947778,4.326528,167
2000,"Art2","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Apidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Aranea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Braconidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Chalcidoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","CHCE",174,185,199,26,-1.751111,1.354444,4.190972,167
2000,"Art2","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Coccoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Coleoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Collembola",175,194,216,41,-2.578611,1.947778,4.780556,167
2000,"Art2","Copepoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Culicidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Dictynidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Diptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Empididae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Ephydridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Faniidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Geometridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Hemiptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Ichneumonidae",185,193,203,17,1.509306,4.151944,4.771111,167
2000,"Art2","Latridiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Linyphiidae",163,205,234,71,-3.50875,3.672083,4.680694,167
2000,"Art2","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Lycosidae",179,198,222,44,-0.9216667,4.028194,4.904306,167
2000,"Art2","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","MYSC",NA,NA,NA,NA,-3.921528,0.2220833,4.151944,167
2000,"Art2","Nematoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Noctuidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Notostraca",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Nymphalidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Ostracoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Phoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Pieridae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Piophilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Platygastridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Plutellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Psocoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Psylloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Scelionidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Syrphidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Tachinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Tardigrada",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Thomisidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Tipulidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Tortricidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art2","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Acari",178,200,228,50,-0.9216667,4.178333,5.062639,167
2000,"Art3","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","ANMU",187,203,218,31,0.06930556,4.190972,4.952917,167
2000,"Art3","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Apidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Aranea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Braconidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Chalcidoidea",NA,NA,NA,NA,4.646667,4.628611,5.518611,167
2000,"Art3","CHCE",176,189,206,30,1.010556,4.028194,4.351667,167
2000,"Art3","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Coccoidea",184,199,219,35,1.453194,4.178333,4.628611,167
2000,"Art3","Coleoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Collembola",174,203,225,51,-1.511944,3.672083,4.680694,167
2000,"Art3","Copepoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Culicidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Dictynidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Diptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Empididae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Ephydridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Faniidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Geometridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Hemiptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Ichneumonidae",195,220,236,41,4.223889,5.249861,5.471389,167
2000,"Art3","Latridiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Linyphiidae",172,207,235,63,-1.383056,4.178333,5.516389,167
2000,"Art3","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Lycosidae",173,194,232,59,-2.020833,3.493472,4.904306,167
2000,"Art3","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","MYSC",189,202,215,26,2.758333,4.178333,4.557639,167
2000,"Art3","Nematoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Noctuidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Notostraca",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Nymphalidae",202,212,220,18,3.672083,4.39125,5.230556,167
2000,"Art3","Ostracoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Phoridae",NA,NA,NA,NA,4.952917,4.628611,4.957222,167
2000,"Art3","Pieridae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Piophilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Platygastridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Plutellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Psocoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Psylloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Scelionidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Syrphidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Tachinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Tardigrada",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Thomisidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Tipulidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Tortricidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art3","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Acari",176,201,231,54,-0.2379167,4.280556,5.207361,167
2000,"Art4","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","ANMU",186,203,219,33,0.4701389,4.166111,5.230556,167
2000,"Art4","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Apidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Aranea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Braconidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Chalcidoidea",NA,NA,NA,NA,4.455139,4.680694,5.518611,167
2000,"Art4","CHCE",179,191,206,27,0.06930556,3.493472,4.351667,167
2000,"Art4","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Coccoidea",187,203,225,38,2.758333,4.326528,4.628611,167
2000,"Art4","Coleoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Collembola",177,197,220,43,-0.9216667,3.754722,4.904306,167
2000,"Art4","Copepoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Culicidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Dictynidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Diptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Empididae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Ephydridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Faniidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Geometridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Hemiptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Ichneumonidae",199,221,236,37,4.190972,4.780556,5.471389,167
2000,"Art4","Latridiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Linyphiidae",170,193,233,63,-1.511944,4.028194,5.516389,167
2000,"Art4","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Lycosidae",173,190,224,51,-0.9216667,4.028194,4.595694,167
2000,"Art4","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","MYSC",182,193,208,26,2.305139,4.151944,4.557639,167
2000,"Art4","Nematoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Noctuidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Notostraca",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Nymphalidae",198,209,218,20,4.39125,4.780556,4.630139,167
2000,"Art4","Ostracoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Phoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Pieridae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Piophilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Platygastridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Plutellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Psocoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Psylloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Scelionidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Syrphidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Tachinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Tardigrada",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Thomisidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Tipulidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Tortricidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art4","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Acari",188,207,226,38,-0.3915278,4.178333,4.822361,167
2000,"Art5","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","ANMU",180,199,217,37,-1.223611,3.754722,4.952917,167
2000,"Art5","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Apidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Aranea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Braconidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Chalcidoidea",NA,NA,NA,NA,4.028194,4.771111,4.900694,167
2000,"Art5","CHCE",169,181,195,26,-2.285833,1.354444,4.280556,167
2000,"Art5","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Coccoidea",NA,NA,NA,NA,4.151944,4.557639,4.723194,167
2000,"Art5","Coleoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Collembola",173,203,220,46,-2.285833,2.758333,4.298056,167
2000,"Art5","Copepoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Culicidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Dictynidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Diptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Empididae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Ephydridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Faniidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Geometridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Hemiptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Ichneumonidae",191,212,232,41,1.947778,4.23875,5.062639,167
2000,"Art5","Latridiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Linyphiidae",160,190,231,72,-4.273056,1.639306,4.723194,167
2000,"Art5","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Lycosidae",168,192,229,61,-3.50875,1.639306,5.001389,167
2000,"Art5","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","MYSC",181,196,214,32,-0.3915278,3.136111,4.364028,167
2000,"Art5","Nematoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Noctuidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Notostraca",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Nymphalidae",202,210,219,17,4.028194,4.230556,4.780556,167
2000,"Art5","Ostracoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Phoridae",203,210,217,13,3.672083,4.326528,5.230556,167
2000,"Art5","Pieridae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Piophilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Platygastridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Plutellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Psocoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Psylloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Scelionidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Syrphidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Tachinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Tardigrada",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Thomisidae",170,209,233,64,-2.020833,4.190972,4.630139,167
2000,"Art5","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Tipulidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Tortricidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art5","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Acari",NA,NA,NA,NA,4.028194,4.23875,4.900694,167
2000,"Art6","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","ANMU",NA,NA,NA,NA,1.509306,4.151944,5.249861,167
2000,"Art6","Aphidoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Apidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Aranea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Braconidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Chalcidoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","CHCE",NA,NA,NA,NA,0.4701389,2.758333,4.39125,167
2000,"Art6","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Coccoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Coleoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Collembola",NA,NA,NA,NA,1.509306,4.166111,4.952917,167
2000,"Art6","Copepoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Culicidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Cynipoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Dictynidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Diptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Empididae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Enchytraeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Ephydridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Faniidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Geometridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Gracilariidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Heleomyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Hemiptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Hymenoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Ichneumonidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Latridiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Lepidoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Linyphiidae",NA,NA,NA,NA,-1.383056,1.010556,4.455139,167
2000,"Art6","Lycaenidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Lycosidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Lygaeidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Megaspilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","MYSC",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Nematoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Noctuidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Notostraca",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Nymphalidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Ostracoda",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Phoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Pieridae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","PieridaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Piophilidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Platygastridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Plutellidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Psocoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Psylloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Scathophagidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Scelionidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Syrphidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Tachinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Tardigrada",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Tenthredinidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Thomisidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Thysanoptera",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Tipulidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Tipuloidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Tortricidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Trichoceridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","Triopsidae ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art6","TriopsidaeÂ ",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","Acari",173,203,230,57,-0.3915278,4.178333,4.701944,167
2000,"Art7","Agromyzidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","ANMU",184,202,218,34,-1.223611,3.754722,4.780556,167
2000,"Art7","Aphidoidea",NA,NA,NA,NA,2.758333,4.557639,5.518611,167
2000,"Art7","Apidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","Aranea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","Braconidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","Calliphoridae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","Cecidomyiidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","Ceraphronidae",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","Ceraphronoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","Chalcidoidea",NA,NA,NA,NA,NA,NA,NA,167
2000,"Art7","CHCE",171,184,202,31,-3.016389,1.453194,4.364028,167
2000,"Art7","Coccinellidae",NA,NA,NA,NA,NA,NA,NA,167
